model,BM,balanced_acc,acc,precision,recall,f1,eq_opp_diff,avg_odd_diff,spd,disparate_impact,theil_idx,fair_score
TabNetClassifier,baseline,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,preR,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,posC,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,preR posC,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,posE,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,preR posE,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,posR,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,preR posR,0.415198075,0.717079531,0.016129032,0.081081081,0.02690583,0.041176471,0.129994135,0.212806424,4.873076923,0.099426625,1
TabNetClassifier,preD,0.408848575,0.680573664,0.018518519,0.108108108,0.031620553,0.091176471,0.169578842,0.244716822,4.711538462,0.10091485,1
TabNetClassifier,preD posC,0.408848575,0.680573664,0.018518519,0.108108108,0.031620553,0.091176471,0.169578842,0.244716822,4.711538462,0.10091485,1
TabNetClassifier,preD posE,0.408848575,0.680573664,0.018518519,0.108108108,0.031620553,0.091176471,0.169578842,0.244716822,4.711538462,0.10091485,1
TabNetClassifier,preD posR,0.408848575,0.680573664,0.018518519,0.108108108,0.031620553,0.091176471,0.169578842,0.244716822,4.711538462,0.10091485,1
XGBClassifier,baseline,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,preR,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,posC,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,preR posC,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,posE,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,preR posE,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,posR,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,preR posR,0.594687153,0.521512386,0.065789474,0.675675676,0.119904077,-0.382352941,-0.349177459,-0.335587489,0.575854701,0.07373592,1
XGBClassifier,preD,0.555516475,0.520208605,0.058666667,0.594594595,0.106796117,-0.423529412,-0.363771133,-0.318047337,0.586538462,0.077747644,1
XGBClassifier,preD posC,0.555516475,0.520208605,0.058666667,0.594594595,0.106796117,-0.423529412,-0.363771133,-0.318047337,0.586538462,0.077747644,1
XGBClassifier,preD posE,0.555516475,0.520208605,0.058666667,0.594594595,0.106796117,-0.423529412,-0.363771133,-0.318047337,0.586538462,0.077747644,1
XGBClassifier,preD posR,0.555516475,0.520208605,0.058666667,0.594594595,0.106796117,-0.423529412,-0.363771133,-0.318047337,0.586538462,0.077747644,1
catboost,baseline,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,preR,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,posC,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,preR posC,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,posE,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,preR posE,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,posR,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,preR posR,0.629803776,0.612777053,0.077922078,0.648648649,0.139130435,-0.65,-0.664939024,-0.678994083,0.321005917,0.076730149,1
catboost,preD,0.605831174,0.56714472,0.069970845,0.648648649,0.126315789,-0.65,-0.638262195,-0.627218935,0.372781065,0.076414626,1
catboost,preD posC,0.605831174,0.56714472,0.069970845,0.648648649,0.126315789,-0.65,-0.638262195,-0.627218935,0.372781065,0.076414626,1
catboost,preD posE,0.605831174,0.56714472,0.069970845,0.648648649,0.126315789,-0.65,-0.638262195,-0.627218935,0.372781065,0.076414626,1
catboost,preD posR,0.605831174,0.56714472,0.069970845,0.648648649,0.126315789,-0.65,-0.638262195,-0.627218935,0.372781065,0.076414626,1
MLPClassifier,baseline,0.5,0.048239896,0.048239896,1,0.092039801,0,0,0,1,0.007283703,0.003
MLPClassifier,preR,0.578563495,0.441981747,0.060674157,0.72972973,0.112033195,-0.5,-0.487804878,-0.476331361,0.523668639,0.06663022,1
MLPClassifier,posC,0.577193632,0.439374185,0.060402685,0.72972973,0.111570248,-0.5,-0.486280488,-0.473372781,0.526627219,0.066447173,1
MLPClassifier,preR posC,0.5,0.048239896,0.048239896,1,0.092039801,0,0,0,1,0.007283703,0.003
MLPClassifier,posE,0.58541281,0.455019557,0.062068966,0.72972973,0.11440678,-0.5,-0.495426829,-0.49112426,0.50887574,0.06751095,1
MLPClassifier,preR posE,0.627489819,0.754889179,0.096256684,0.486486486,0.160714286,-0.514705882,-0.496970608,-0.496407439,0.271401985,0.076868693,1
MLPClassifier,posR,0.578563495,0.441981747,0.060674157,0.72972973,0.112033195,-0.5,-0.487804878,-0.476331361,0.523668639,0.06663022,1
MLPClassifier,preR posR,0.575138837,0.435462842,0.06,0.72972973,0.110882957,-0.5,-0.483993902,-0.468934911,0.531065089,0.066168368,1
MLPClassifier,preD,0.58061829,0.44589309,0.061085973,0.72972973,0.112734864,-0.5,-0.490091463,-0.480769231,0.519230769,0.066900514,1
MLPClassifier,preD posC,0.579248427,0.443285528,0.060810811,0.72972973,0.112266112,-0.5,-0.488567073,-0.477810651,0.522189349,0.06672089,1
MLPClassifier,preD posE,0.581303221,0.447196871,0.06122449,0.72972973,0.112970711,-0.5,-0.490853659,-0.482248521,0.517751479,0.066989463,1
MLPClassifier,preD posR,0.584042947,0.452411995,0.061784897,0.72972973,0.113924051,-0.5,-0.493902439,-0.48816568,0.51183432,0.06733946,1
LogisticRegression,baseline,0.566234728,0.41851369,0.058315335,0.72972973,0.108,-0.5,-0.474085366,-0.449704142,0.550295858,0.064902744,1
LogisticRegression,preR,0.493187708,0.401564537,0.0472103,0.594594595,0.087475149,-0.097058824,-0.071024468,-0.046280642,0.928617992,0.070393262,0.247
LogisticRegression,posC,0.566234728,0.41851369,0.058315335,0.72972973,0.108,-0.5,-0.474085366,-0.449704142,0.550295858,0.064902744,1
LogisticRegression,preR posC,0.493187708,0.401564537,0.0472103,0.594594595,0.087475149,-0.097058824,-0.071024468,-0.046280642,0.928617992,0.070393262,0.247
LogisticRegression,posE,0.566234728,0.41851369,0.058315335,0.72972973,0.108,-0.5,-0.474085366,-0.449704142,0.550295858,0.064902744,1
LogisticRegression,preR posE,0.493187708,0.401564537,0.0472103,0.594594595,0.087475149,-0.097058824,-0.071024468,-0.046280642,0.928617992,0.070393262,0.247
LogisticRegression,posR,0.566234728,0.41851369,0.058315335,0.72972973,0.108,-0.5,-0.474085366,-0.449704142,0.550295858,0.064902744,1
LogisticRegression,preR posR,0.493187708,0.401564537,0.0472103,0.594594595,0.087475149,-0.097058824,-0.071024468,-0.046280642,0.928617992,0.070393262,0.247
LogisticRegression,preD,0.563495002,0.413298566,0.057815846,0.72972973,0.107142857,-0.5,-0.471036585,-0.443786982,0.556213018,0.064494983,1
LogisticRegression,preD posC,0.563495002,0.413298566,0.057815846,0.72972973,0.107142857,-0.5,-0.471036585,-0.443786982,0.556213018,0.064494983,1
LogisticRegression,preD posE,0.563495002,0.413298566,0.057815846,0.72972973,0.107142857,-0.5,-0.471036585,-0.443786982,0.556213018,0.064494983,1
LogisticRegression,preD posR,0.563495002,0.413298566,0.057815846,0.72972973,0.107142857,-0.5,-0.471036585,-0.443786982,0.556213018,0.064494983,1
AD,baseline,0.605646057,0.542372881,0.068681319,0.675675676,0.124688279,-0.491176471,-0.490973865,-0.496407439,0.455746061,0.074464665,1
AD,preR,0.581303221,0.447196871,0.06122449,0.72972973,0.112970711,-0.5,-0.490853659,-0.482248521,0.517751479,0.066989463,1
AD,posC,0.581988153,0.448500652,0.061363636,0.72972973,0.113207547,-0.5,-0.491615854,-0.483727811,0.516272189,0.067077834,1
AD,preR posC,0.562439837,0.362451108,0.056862745,0.783783784,0.106032907,-0.4,-0.389786585,-0.380177515,0.619822485,0.057368197,1
AD,preR inAD,0.487671233,0.928292047,0,0,,0,0.013719512,0.026627219,1,0.058443848,1
AD,inAD posC,0.5,0.048239896,0.048239896,1,0.092039801,0,0,0,1,0.007283703,0.003
AD,preR inAD posC,0.584283599,0.574967405,0.066066066,0.594594595,0.118918919,-0.532352941,-0.457714045,-0.405114117,0.487980769,0.079222073,1
AD,posE,0.595001851,0.47327249,0.064133017,0.72972973,0.11790393,-0.5,-0.498578609,-0.499366019,0.49508547,0.068644249,1
AD,inAD,0.531044058,0.498044329,0.053846154,0.567567568,0.098360656,-0.147058824,-0.062961679,-0.009087067,0.982405892,0.078137319,0.341
AD,preR posE,0.609570529,0.525423729,0.068601583,0.702702703,0.125,-0.55,-0.51723385,-0.499154691,0.46561086,0.072536934,1
AD,preR inAD,0.665346168,0.85136897,0.153153153,0.459459459,0.22972973,-1,-0.947161338,-0.908072697,0.039132379,0.062843619,1
AD,inAD posE,0.495483154,0.528031291,0.04735376,0.459459459,0.085858586,-0.129411765,-0.059679515,-0.005071851,0.989266547,0.08483685,0.319
AD,preR inAD posE,0.678359867,0.876140808,0.184782609,0.459459459,0.263565891,-1,-0.999237805,-0.99852071,0.00147929,0.057233118,1
AD,posR,0.591077379,0.490221643,0.064039409,0.702702703,0.11738149,-0.55,-0.541768293,-0.534023669,0.465976331,0.070943429,1
AD,preR posR,0.588707886,0.534550196,0.065217391,0.648648649,0.118518519,-0.432352941,-0.435194269,-0.440617075,0.492453749,0.07556291,1
AD,preR inAD,0.62326916,0.551499348,0.072423398,0.702702703,0.131313131,-0.55,-0.570072512,-0.591081995,0.402350427,0.073379872,1
AD,inAD posR,0.508163643,0.869621904,0.056338028,0.108108108,0.074074074,0.2,0.143548121,0.092561285,9.423076923,0.072583061,1
AD,preR inAD posR,0.582673084,0.449804433,0.061503417,0.72972973,0.113445378,-0.5,-0.492378049,-0.485207101,0.514792899,0.067165626,1
AD,preD,0.633543132,0.571056063,0.075581395,0.702702703,0.13648294,-0.55,-0.58902439,-0.625739645,0.374260355,0.073808572,1
AD,preD posC,0.606830803,0.520208605,0.067885117,0.702702703,0.123809524,-0.55,-0.55929878,-0.568047337,0.431952663,0.072332906,1
AD,preD inAD,0.5,0.048239896,0.048239896,1,0.092039801,0,0,0,1,0.007283703,0.003
AD,inAD posC,0.398519067,0.563233377,0.025477707,0.216216216,0.045584046,0.4,0.433231707,0.464497041,1,0.09799969,1
AD,preD inAD posC,0.683098852,0.787483703,0.125,0.567567568,0.204878049,-0.8,-0.844359756,-0.886094675,0.113905325,0.069249106,1
AD,preD posE,0.604146612,0.612777053,0.072368421,0.594594595,0.129032258,-0.75,-0.716463415,-0.684911243,0.315088757,0.079377027,1
AD,preD inAD,0.690133284,0.825293351,0.145985401,0.540540541,0.229885057,-0.85,-0.89222561,-0.931952663,0.068047337,0.06452561,1
AD,inAD posE,0.571769715,0.52672751,0.061827957,0.621621622,0.112469438,-0.373529412,-0.371895721,-0.372358411,0.542099792,0.076639959,1
AD,preD inAD posE,0.662236209,0.796610169,0.121019108,0.513513514,0.195876289,-0.9,-0.901219512,-0.902366864,0.097633136,0.07032234,1
AD,preD posR,0.622769345,0.574967405,0.073746313,0.675675676,0.132978723,-0.6,-0.617073171,-0.633136095,0.366863905,0.075207544,1
AD,preD inAD,0.4234913,0.561929596,0.031347962,0.27027027,0.056179775,0.282352941,0.301505244,0.32227388,3.443910256,0.095249729,1
AD,inAD posR,0.676305072,0.872229465,0.178947368,0.459459459,0.257575758,-1,-0.99695122,-0.99408284,0.00591716,0.058171246,1
AD,preD inAD posR,0.675934839,0.822685789,0.138686131,0.513513514,0.218390805,-0.9,-0.908944463,-0.919484362,0.070299145,0.066124566,1
